price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,lat,long,sqft_living15,sqft_lot15,bedrooms^2,bathrooms^2,sqft_living^2,sqft_lot^2,floors^2,waterfront^2,view^2,condition^2,grade^2,sqft_above^2,sqft_basement^2,yr_built^2,yr_renovated^2,lat^2,long^2,sqft_living15^2,sqft_lot15^2
229000,3,2.5,1190,3000,2,0,0,3,7,1190,0,2002,0,47.4933,-122.275,1190,3000,9,6.25,1416100,9000000,4,0,0,9,49,1416100,0,4008004,0,2255.613545,14951.17563,1416100,9000000
260000,3,2,1170,5450,1,0,0,5,6,1170,0,1902,0,47.5276,-122.273,1340,6384,9,4,1368900,29702500,1,0,0,25,36,1368900,0,3617604,0,2258.872762,14950.68653,1795600,40755456
609000,3,2.5,2630,10131,2,0,0,3,9,2630,0,1989,0,47.7695,-122.259,2800,10123,9,6.25,6916900,102637161,4,0,0,9,81,6916900,0,3956121,0,2281.92513,14947.26308,7840000,102475129
277000,4,1,1450,6250,1,0,0,3,6,990,460,1964,0,47.5131,-122.357,1440,4000,16,1,2102500,39062500,1,0,0,9,36,980100,211600,3857296,0,2257.494672,14971.23545,2073600,16000000
283000,4,2,2100,8160,1,0,0,3,7,1200,900,1959,0,47.5145,-122.365,1140,8160,16,4,4410000,66585600,1,0,0,9,49,1440000,810000,3837681,0,2257.62771,14973.19323,1299600,66585600
334000,2,1.75,1680,8367,1,0,0,3,6,840,840,1914,0,47.6976,-122.288,1830,6720,4,3.0625,2822400,70006689,1,0,0,9,36,705600,705600,3663396,0,2275.061046,14954.35494,3348900,45158400
267000,4,1.75,2000,7350,1,0,0,3,7,1100,900,1963,0,47.3428,-122.303,1720,7350,16,3.0625,4000000,54022500,1,0,0,9,49,1210000,810000,3853369,0,2241.340712,14958.02381,2958400,54022500
385000,3,1,1030,3000,1,0,0,3,7,830,200,1924,0,47.6813,-122.317,1830,3000,9,1,1060900,9000000,1,0,0,9,49,688900,40000,3701776,0,2273.50637,14961.44849,3348900,9000000
640000,5,1.75,2020,6565,1,0,0,3,8,1120,900,1956,0,47.6821,-122.283,2020,6552,25,3.0625,4080400,43099225,1,0,0,9,64,1254400,810000,3825936,0,2273.58266,14953.13209,4080400,42928704
532500,4,2,2220,23750,1,0,0,3,7,2220,0,1963,0,47.7759,-122.214,2650,21167,16,4,4928400,564062500,1,0,0,9,49,4928400,0,3853369,0,2282.536621,14936.2618,7022500,448041889
335000,4,2.5,1750,8476,1,0,0,4,7,1240,510,1983,0,47.4447,-122.137,1660,7875,16,6.25,3062500,71842576,1,0,0,16,49,1537600,260100,3932289,0,2250.999558,14917.44677,2755600,62015625
415000,3,2.5,1710,4920,2,0,0,3,7,1710,0,1990,0,47.5347,-122.376,1500,4920,9,6.25,2924100,24206400,4,0,0,9,49,2924100,0,3960100,0,2259.547704,14975.88538,2250000,24206400
1.10E+06,6,3.25,3560,107362,1.5,0,0,4,8,2760,800,1963,0,47.6356,-122.15,3210,35001,36,10.5625,12673600,11526599044,2.25,0,0,16,64,7617600,640000,3853369,0,2269.150387,14920.6225,10304100,1225070001
1.44E+06,2,2.5,2720,16637,1,0,3,3,10,2160,560,1953,0,47.5499,-122.264,2880,7320,4,6.25,7398400,276789769,1,0,9,9,100,4665600,313600,3814209,0,2260.99299,14948.4857,8294400,53582400
180000,3,1,1010,10215,1,0,0,3,6,1010,0,1955,0,47.4872,-122.345,1320,10245,9,1,1020100,104346225,1,0,0,9,36,1020100,0,3822025,0,2255.034164,14968.29903,1742400,104960025
335000,4,2.5,1830,4500,2,0,0,3,7,1830,0,2004,0,47.3504,-122.005,2080,5100,16,6.25,3348900,20250000,4,0,0,9,49,3348900,0,4016016,0,2242.06038,14885.22003,4326400,26010000
835000,4,3,4480,42717,2,0,0,3,9,4480,0,1987,0,47.7711,-122.088,3140,41632,16,9,20070400,1824742089,4,0,0,9,81,20070400,0,3948169,0,2282.077995,14905.47974,9859600,1733223424
592500,4,1.5,2080,4400,1.5,0,0,3,7,2080,0,1925,0,47.606,-122.299,1680,4400,16,2.25,4326400,19360000,2.25,0,0,9,49,4326400,0,3705625,0,2266.331236,14957.0454,2822400,19360000
418900,3,1.5,1470,11112,1,0,0,3,7,1470,0,1954,0,47.7462,-122.294,1460,11407,9,2.25,2160900,123476544,1,0,0,9,49,2160900,0,3818116,0,2279.699614,14955.82244,2131600,130119649
340000,3,1,1600,7324,1,0,0,4,7,1600,0,1958,0,47.5054,-122.19,1430,7249,9,1,2560000,53640976,1,0,0,16,49,2560000,0,3833764,0,2256.763029,14930.3961,2044900,52548001
545000,3,2,1340,7200,1.5,0,0,4,7,1340,0,1923,0,47.5601,-122.265,1630,5760,9,4,1795600,51840000,2.25,0,0,16,49,1795600,0,3697929,0,2261.963112,14948.73023,2656900,33177600
1.38E+06,5,3.5,3680,8680,2,0,0,3,9,3680,0,2003,0,47.6575,-122.197,2020,8847,25,12.25,13542400,75342400,4,0,0,9,81,13542400,0,4012009,0,2271.237306,14932.10681,4080400,78269409
183750,3,2.5,1770,3451,2,0,0,3,7,1770,0,2004,0,47.4325,-122.197,1490,2138,9,6.25,3132900,11909401,4,0,0,9,49,3132900,0,4016016,0,2249.842056,14932.10681,2220100,4571044
295000,4,2,980,10640,1,0,0,5,7,980,0,1978,0,47.4462,-121.773,1230,9750,16,4,960400,113209600,1,0,0,25,49,960400,0,3912484,0,2251.141894,14828.66353,1512900,95062500
625000,4,3,2530,5625,1,0,0,3,8,1470,1060,1976,0,47.7094,-122.233,1840,7070,16,9,6400900,31640625,1,0,0,9,64,2160900,1123600,3904576,0,2276.186848,14940.90629,3385600,49984900
290000,4,3,2390,4500,2,0,0,3,7,2390,0,1974,0,47.4872,-122.204,1320,4500,16,9,5712100,20250000,4,0,0,9,49,5712100,0,3896676,0,2255.034164,14933.81762,1742400,20250000
760000,4,2.5,3600,155509,2,0,0,3,9,3600,0,2004,0,47.3538,-121.986,3410,34412,16,6.25,12960000,24183049081,4,0,0,9,81,12960000,0,4016016,0,2242.382374,14880.5842,11628100,1184185744
560000,4,2.5,3270,24750,1,0,0,4,8,1690,1580,1979,0,47.5221,-122.178,1520,13480,16,6.25,10692900,612562500,1,0,0,16,64,2856100,2496400,3916441,0,2258.349988,14927.46368,2310400,181710400
475000,5,2.5,2300,28480,2,0,0,3,6,2300,0,1994,0,47.6403,-121.964,1880,26720,25,6.25,5290000,811110400,4,0,0,9,36,5290000,0,3976036,0,2269.598184,14875.2173,3534400,713958400
620000,3,1,1710,4050,1.5,0,0,3,7,1710,0,1909,0,47.6732,-122.331,1790,4896,9,1,2924100,16402500,2.25,0,0,9,49,2924100,0,3644281,0,2272.733998,14964.87356,3204100,23970816
330000,4,2,1170,4000,1,0,0,3,7,1170,0,1955,0,47.5797,-122.305,1720,4000,16,4,1368900,16000000,1,0,0,9,49,1368900,0,3822025,0,2263.827852,14958.51303,2958400,16000000
620000,3,2.25,1990,6256,1,0,0,3,7,1390,600,1960,0,47.6903,-122.206,2080,9300,9,5.0625,3960100,39137536,1,0,0,9,49,1932100,360000,3841600,0,2274.364714,14934.30644,4326400,86490000
320000,4,1.75,1710,10480,1.5,0,0,4,6,1710,0,1969,0,47.4743,-122.143,1750,10480,16,3.0625,2924100,109830400,2.25,0,0,16,36,2924100,0,3876961,0,2253.80916,14918.91245,3062500,109830400
525000,3,2.5,1740,2350,2,0,0,3,8,1120,620,1996,0,47.6206,-122.297,1750,3802,9,6.25,3027600,5522500,4,0,0,9,64,1254400,384400,3984016,0,2267.721544,14956.55621,3062500,14455204
802500,4,3.75,3320,8030,2,0,0,3,10,3320,0,2005,0,47.5818,-121.972,3740,8030,16,14.0625,11022400,64480900,4,0,0,9,100,11022400,0,4020025,0,2264.027691,14877.16878,13987600,64480900
569500,4,1,1960,3194,2,0,0,3,7,1960,0,1907,0,47.6005,-122.296,1870,4200,16,1,3841600,10201636,4,0,0,9,49,3841600,0,3636649,0,2265.8076,14956.31162,3496900,17640000
850000,6,3.5,2820,5400,1,0,0,3,8,1620,1200,1958,0,47.6791,-122.374,1560,2276,36,12.25,7952400,29160000,1,0,0,9,64,2624400,1440000,3833764,0,2273.296577,14975.39588,2433600,5180176
630000,3,1,1590,4080,1.5,0,0,3,7,1590,0,1922,0,47.662,-122.326,1570,4080,9,1,2528100,16646400,2.25,0,0,9,49,2528100,0,3694084,0,2271.666244,14963.65028,2464900,16646400
454800,4,2.25,2490,10720,1,0,1,4,7,1400,1090,1979,0,47.6137,-122.06,3080,10720,16,5.0625,6200100,114918400,1,0,1,16,49,1960000,1188100,3916441,0,2267.064428,14898.6436,9486400,114918400
177000,3,1,870,5200,1,0,0,5,6,870,0,1969,0,47.3695,-122.081,870,5200,9,1,756900,27040000,1,0,0,25,36,756900,0,3876961,0,2243.86953,14903.77056,756900,27040000
275000,3,1.75,1860,15681,1,0,0,4,7,1860,0,1971,0,47.3191,-122.339,1860,22979,9,3.0625,3459600,245893761,1,0,0,16,49,3459600,0,3884841,0,2239.097225,14966.83092,3459600,528034441
460000,3,2,2930,29136,2,0,0,3,8,2240,690,1990,0,47.3102,-122.042,2110,29362,9,4,8584900,848906496,4,0,0,9,64,5017600,476100,3960100,0,2238.255024,14894.24976,4452100,862127044
729000,3,1,1580,3840,2,0,0,3,8,1580,0,1908,0,47.6192,-122.319,1680,2624,9,1,2496400,14745600,4,0,0,9,64,2496400,0,3640464,0,2267.588209,14961.93776,2822400,6885376
935000,4,3.25,4110,15488,2,0,2,3,11,4110,0,1995,0,47.5493,-122.117,4190,14973,16,10.5625,16892100,239878144,4,0,4,9,121,16892100,0,3980025,0,2260.93593,14912.56169,17556100,224190729
481450,3,2,1410,4800,1,0,0,3,7,1410,0,1940,0,47.6852,-122.378,1190,3840,9,4,1988100,23040000,1,0,0,9,49,1988100,0,3763600,0,2273.878299,14976.37488,1416100,14745600
860000,3,2,2090,4190,1.5,0,0,4,8,1490,600,1930,0,47.6178,-122.284,2090,6270,9,4,4368100,17556100,2.25,0,0,16,64,2220100,360000,3724900,0,2267.454877,14953.37666,4368100,39312900
274000,3,1.75,1400,8364,1,0,0,4,7,1400,0,1958,0,47.4918,-122.178,1210,8160,9,3.0625,1960000,69956496,1,0,0,16,49,1960000,0,3833764,0,2255.471067,14927.46368,1464100,66585600
499000,3,3.5,1690,1432,2,0,0,3,7,1360,330,2008,0,47.6513,-122.4,1650,2788,9,12.25,2856100,2050624,4,0,0,9,49,1849600,108900,4032064,0,2270.646392,14981.76,2722500,7772944
696500,5,2.25,3210,61419,1.5,0,0,3,8,3210,0,1979,0,47.7632,-122.09,2820,48351,25,5.0625,10304100,3772293561,2.25,0,0,9,64,10304100,0,3916441,0,2281.323274,14905.9681,7952400,2337819201
390000,3,1,1190,85226,1.5,0,0,5,5,1190,0,1935,0,47.365,-122.462,1360,46960,9,1,1416100,7263471076,2.25,0,0,25,25,1416100,0,3744225,0,2243.443225,14996.94144,1849600,2205241600
265000,3,1,960,9748,1,0,0,3,5,960,0,1922,0,47.5259,-121.815,1600,9958,9,1,921600,95023504,1,0,0,9,25,921600,0,3694084,0,2258.711171,14838.89423,2560000,99161764
470000,4,2.25,2380,17199,2,0,0,3,8,1530,850,1979,0,47.7668,-122.27,2280,11529,16,5.0625,5664400,295805601,4,0,0,9,64,2340900,722500,3916441,0,2281.667182,14949.9529,5198400,132917841
168500,2,1,1020,7742,1,0,0,4,6,1020,0,1935,1978,47.499,-122.301,1510,7742,4,1,1040400,59938564,1,0,0,16,36,1040400,0,3744225,3912484,2256.155001,14957.5346,2280100,59938564
220000,3,1.75,1290,8250,1,0,0,3,7,1290,0,1983,0,47.3353,-122.27,1410,7823,9,3.0625,1664100,68062500,1,0,0,9,49,1664100,0,3932289,0,2240.630626,14949.9529,1988100,61199329
295000,3,2,1830,17321,1,0,0,4,7,1100,730,1948,0,47.5072,-122.272,1450,10706,9,4,3348900,300017041,1,0,0,16,49,1210000,532900,3794704,0,2256.934052,14950.44198,2102500,114618436
1.48E+06,5,4,4770,31570,2,0,0,3,12,4770,0,1990,0,47.5468,-122.123,4520,32070,25,16,22752900,996664900,4,0,0,9,144,22752900,0,3960100,0,2260.69819,14914.02713,20430400,1028484900
1.30E+06,2,2.5,2910,19449,2,1,4,5,9,1940,970,1985,0,47.7729,-122.393,2540,23598,4,6.25,8468100,378263601,4,1,16,25,81,3763600,940900,3940225,0,2282.249974,14980.04645,6451600,556865604
285000,3,1,950,10723,1,0,0,4,6,950,0,1959,0,47.4899,-122.133,1520,10723,9,1,902500,114982729,1,0,0,16,36,902500,0,3837681,0,2255.290602,14916.46969,2310400,114982729
294950,3,1,1160,8950,1,0,0,3,7,1160,0,1968,0,47.7499,-122.338,1210,8193,9,1,1345600,80102500,1,0,0,9,49,1345600,0,3873024,0,2280.05295,14966.58624,1464100,67125249
1.47E+06,4,4,4930,22093,2,0,3,3,12,4930,0,2004,0,47.5874,-121.965,4630,18889,16,16,24304900,488100649,4,0,9,9,144,24304900,0,4016016,0,2264.560639,14875.46123,21436900,356794321
565500,3,1.75,1780,5850,1,0,0,5,7,980,800,1944,0,47.5589,-122.392,1550,5850,9,3.0625,3168400,34222500,1,0,0,25,49,960400,640000,3779136,0,2261.848969,14979.80166,2402500,34222500
230000,3,2,1410,10625,1,0,0,3,7,1410,0,1980,0,47.3649,-122.117,1410,9744,9,4,1988100,112890625,1,0,0,9,49,1988100,0,3920400,0,2243.433752,14912.56169,1988100,94945536
569950,4,3.5,2700,443440,1.5,0,0,3,8,2700,0,1948,1997,47.333,-122.098,3210,298182,16,12.25,7290000,1.96639E+11,2.25,0,0,9,64,7290000,0,3794704,3988009,2240.412889,14907.9216,10304100,88912505124
721000,2,1.5,1790,4250,1,0,0,3,7,920,870,1915,2014,47.6367,-122.301,1910,4250,4,2.25,3204100,18062500,1,0,0,9,49,846400,756900,3667225,4056196,2269.255187,14957.5346,3648100,18062500
565000,3,2.5,4040,8653,2,0,0,3,9,2900,1140,2006,0,47.7378,-121.975,3360,8653,9,6.25,16321600,74874409,4,0,0,9,81,8410000,1299600,4024036,0,2278.897549,14877.90063,11289600,74874409
438000,3,1.75,1990,9885,1,0,0,4,7,1030,960,1978,0,47.6722,-122.162,1560,10000,9,3.0625,3960100,97713225,1,0,0,16,49,1060900,921600,3912484,0,2272.638653,14923.55424,2433600,100000000
369900,3,1.75,2150,19127,1,0,0,3,7,1650,500,1978,0,47.5061,-122.324,1550,15000,9,3.0625,4622500,365842129,1,0,0,9,49,2722500,250000,3912484,0,2256.829537,14963.16098,2402500,225000000
405000,4,2.5,1850,9136,2,0,0,3,8,1850,0,1997,0,47.4943,-122.157,1930,7873,16,6.25,3422500,83466496,4,0,0,9,64,3422500,0,3988009,0,2255.708532,14922.33265,3724900,61984129
282000,3,2.5,1680,15711,1,0,0,3,7,1240,440,1994,0,47.423,-122.171,1420,8588,9,6.25,2822400,246835521,1,0,0,9,49,1537600,193600,3976036,0,2248.940929,14925.75324,2016400,73753744
380950,2,1,1430,7819,1,0,0,3,7,1110,320,1944,0,47.7307,-122.302,1380,7473,4,1,2044900,61136761,1,0,0,9,49,1232100,102400,3779136,0,2278.219722,14957.7792,1904400,55845729
349810,3,1,960,8855,1,0,0,4,7,960,0,1958,0,47.7689,-122.328,1250,8855,9,1,921600,78411025,1,0,0,16,49,921600,0,3833764,0,2281.867807,14964.13958,1562500,78411025
690000,4,2.5,2700,8810,2,0,0,3,9,2700,0,2004,0,47.7041,-122.116,2730,5100,16,6.25,7290000,77616100,4,0,0,9,81,7290000,0,4016016,0,2275.681157,14912.31746,7452900,26010000
653000,2,1.5,1290,5141,1,0,0,4,7,1050,240,1947,0,47.6878,-122.29,1290,5406,4,2.25,1664100,26429881,1,0,0,16,49,1102500,57600,3790809,0,2274.126269,14954.8441,1664100,29224836
526500,3,2.5,1860,43170,2,0,0,3,8,1860,0,1986,0,47.7712,-122.136,2270,40835,9,6.25,3459600,1863648900,4,0,0,9,64,3459600,0,3944196,0,2282.087549,14917.2025,5152900,1667497225
1.04E+06,4,3.5,4320,8490,2,0,0,3,10,3280,1040,2005,0,47.5568,-122.029,4030,11008,16,12.25,18662400,72080100,4,0,0,9,100,10758400,1081600,4020025,0,2261.649226,14891.07684,16240900,121176064
335000,3,1,2130,3825,1.5,0,0,3,7,2130,0,1917,0,47.5506,-122.281,1780,5150,9,1,4536900,14630625,2.25,0,0,9,49,4536900,0,3674889,0,2261.05956,14952.64296,3168400,26522500
570000,2,1.75,2870,102366,2,0,2,4,8,1770,1100,1994,0,47.4847,-122,2960,108900,4,3.0625,8236900,10478797956,4,0,4,16,64,3132900,1210000,3976036,0,2254.796734,14884,8761600,11859210000
1.08E+06,5,3.5,3740,11340,2,0,0,3,10,3740,0,2013,0,47.6628,-122.143,2040,8715,25,12.25,13987600,128595600,4,0,0,9,100,13987600,0,4052169,0,2271.742504,14918.91245,4161600,75951225
475000,3,2.5,2130,8022,2,0,0,3,8,2130,0,1985,0,47.7252,-122.106,2130,7605,9,6.25,4536900,64352484,4,0,0,9,64,4536900,0,3940225,0,2277.694715,14909.87524,4536900,57836025
315000,4,2,1210,4250,1,0,0,4,7,1210,0,1941,0,47.5275,-122.321,1210,6000,16,4,1464100,18062500,1,0,0,16,49,1464100,0,3767481,0,2258.863256,14962.42704,1464100,36000000
405000,6,2,2800,29985,1,0,0,5,7,1400,1400,1954,0,47.4398,-122.08,1980,29985,36,4,7840000,899100225,1,0,0,25,49,1960000,1960000,3818116,0,2250.534624,14903.5264,3920400,899100225
562000,5,2.25,3040,8111,2,0,0,3,8,3040,0,1984,0,47.7157,-122.103,2020,8304,25,5.0625,9241600,65788321,4,0,0,9,64,9241600,0,3936256,0,2276.788026,14909.14261,4080400,68956416
295000,3,2.5,1570,6932,2,0,0,3,7,1570,0,1993,0,47.3902,-122.049,1570,6271,9,6.25,2464900,48052624,4,0,0,9,49,2464900,0,3972049,0,2245.831056,14895.9584,2464900,39325441
383000,3,2.25,2090,15000,1,0,0,3,7,2090,0,1961,0,47.4885,-121.783,1690,14400,9,5.0625,4368100,225000000,1,0,0,9,49,4368100,0,3845521,0,2255.157632,14831.09909,2856100,207360000
242000,3,2.25,1690,7292,1,0,0,3,7,1250,440,1985,0,47.2639,-122.303,1670,7747,9,5.0625,2856100,53173264,1,0,0,9,49,1562500,193600,3940225,0,2233.876243,14958.02381,2788900,60016009
352500,3,1.5,1470,17577,1,0,0,5,7,1470,0,1967,0,47.4695,-122.116,2300,13832,9,2.25,2160900,308950929,1,0,0,25,49,2160900,0,3869089,0,2253.35343,14912.31746,5290000,191324224
239950,4,1,1460,6000,1,0,0,4,7,730,730,1941,0,47.4952,-122.224,1190,6000,16,1,2131600,36000000,1,0,0,16,49,532900,532900,3767481,0,2255.794023,14938.70618,1416100,36000000
998000,4,2.5,3030,6820,2,0,0,3,9,2530,500,1947,2000,47.6695,-122.266,2070,6820,16,6.25,9180900,46512400,4,0,0,9,81,6400900,250000,3790809,4000000,2272.38123,14948.97476,4284900,46512400
515000,3,1.75,1190,4500,1,0,0,3,6,1190,0,1922,2012,47.5576,-122.388,1820,4500,9,3.0625,1416100,20250000,1,0,0,9,36,1416100,0,3694084,4048144,2261.725318,14978.82254,3312400,20250000
590000,5,1,1840,6710,1.5,0,0,3,7,1840,0,1920,0,47.5686,-122.378,1410,4880,25,1,3385600,45024100,2.25,0,0,9,49,3385600,0,3686400,0,2262.771706,14976.37488,1988100,23814400
1.16E+06,4,3.75,3560,13959,2,0,0,4,9,3560,0,1972,0,47.5575,-122.211,3320,11834,16,14.0625,12673600,194853681,4,0,0,16,81,12673600,0,3888784,0,2261.715806,14935.52852,11022400,140043556
289000,3,1.75,1580,9750,1,0,0,5,7,1580,0,1954,0,47.427,-122.331,1460,9750,9,3.0625,2496400,95062500,1,0,0,25,49,2496400,0,3818116,0,2249.320329,14964.87356,2131600,95062500
424000,3,1.5,1230,7200,1,0,0,3,7,1230,0,1953,0,47.7281,-122.311,1400,6240,9,2.25,1512900,51840000,1,0,0,9,49,1512900,0,3814209,0,2277.97153,14959.98072,1960000,38937600
199000,4,2,1440,9477,1,0,0,3,5,1440,0,1943,0,47.5093,-122.182,1440,9546,16,4,2073600,89813529,1,0,0,9,25,2073600,0,3775249,0,2257.133586,14928.44112,2073600,91126116
730000,4,3.5,4420,7902,2,0,0,3,10,3350,1070,2004,0,47.5327,-121.86,3440,7851,16,12.25,19536400,62441604,4,0,0,9,100,11222500,1144900,4016016,0,2259.357569,14849.8596,11833600,61638201
244000,3,1,910,5250,1,0,0,4,6,910,0,1971,0,47.4729,-122.352,1650,10442,9,1,828100,27562500,1,0,0,16,36,828100,0,3884841,0,2253.676234,14970.0119,2722500,109035364
240000,2,1,670,10920,1,0,0,3,6,670,0,1942,0,47.5128,-122.372,900,7425,4,1,448900,119246400,1,0,0,9,36,448900,0,3771364,0,2257.466164,14974.90638,810000,55130625
797000,4,2.75,2650,8610,2,0,0,3,8,2650,0,1959,2007,47.6155,-122.121,1680,8316,16,7.5625,7022500,74132100,4,0,0,9,64,7022500,0,3837681,4028049,2267.23584,14913.53864,2822400,69155856
350000,4,2.25,2220,6953,2,0,0,4,8,2220,0,1999,0,47.3509,-122.041,2240,6716,16,5.0625,4928400,48344209,4,0,0,16,64,4928400,0,3996001,0,2242.107731,14894.00568,5017600,45104656
415000,3,1.75,1640,6435,1,0,0,3,7,1190,450,1972,0,47.7197,-122.217,1770,6930,9,3.0625,2689600,41409225,1,0,0,9,49,1416100,202500,3888784,0,2277.169768,14936.99509,3132900,48024900
378510,2,1,770,5185,1,0,0,3,7,770,0,1947,0,47.5459,-122.379,1260,6550,4,1,592900,26884225,1,0,0,9,49,592900,0,3790809,0,2260.612607,14976.61964,1587600,42902500
1.20E+06,4,3.5,3960,6654,2,0,0,3,10,2850,1110,2006,0,47.6461,-122.389,2840,6400,16,12.25,15681600,44275716,4,0,0,9,100,8122500,1232100,4024036,0,2270.150845,14979.06732,8065600,40960000
379900,2,1.5,1140,7620,1,0,0,4,6,1140,0,1925,0,47.5277,-122.351,1300,7620,4,2.25,1299600,58064400,1,0,0,16,36,1299600,0,3705625,0,2258.882267,14969.7672,1690000,58064400
620000,3,2.5,2480,9041,2,0,0,3,7,2480,0,2004,0,47.6797,-122.035,2480,6500,9,6.25,6150400,81739681,4,0,0,9,49,6150400,0,4016016,0,2273.353792,14892.54123,6150400,42250000
524500,3,1.5,1580,3172,1,0,0,4,8,900,680,1946,0,47.6796,-122.393,1580,5000,9,2.25,2496400,10061584,1,0,0,16,64,810000,462400,3786916,0,2273.344256,14980.04645,2496400,25000000
270000,4,2.75,1990,7252,1,0,0,3,7,1270,720,1999,0,47.2839,-122.202,2100,7535,16,7.5625,3960100,52591504,1,0,0,9,49,1612900,518400,3996001,0,2235.767199,14933.3288,4410000,56776225
236000,4,2.25,1830,9485,1,0,0,4,7,1200,630,1989,0,47.2995,-122.387,1730,10109,16,5.0625,3348900,89965225,1,0,0,16,49,1440000,396900,3956121,0,2237.2427,14978.57777,2992900,102191881
308500,2,2,840,14564,1.5,0,0,5,6,840,0,1942,0,47.5499,-122.36,1430,7920,4,4,705600,212110096,2.25,0,0,25,36,705600,0,3771364,0,2260.99299,14971.9696,2044900,62726400
989900,5,2.25,3320,11350,1,0,0,5,8,1660,1660,1963,0,47.5749,-122.213,3320,11085,25,5.0625,11022400,128822500,1,0,0,25,64,2755600,2755600,3853369,0,2263.37111,14936.01737,11022400,122877225
299000,4,2.25,2050,26000,2,0,0,4,8,2050,0,1977,0,47.3423,-122.063,2330,31100,16,5.0625,4202500,676000000,4,0,0,16,64,4202500,0,3908529,0,2241.293369,14899.37597,5428900,967210000
295000,2,1.75,1560,43748,2,0,0,3,8,1560,0,1967,2000,47.5729,-121.676,1000,24602,4,3.0625,2433600,1913887504,4,0,0,9,64,2433600,0,3869089,4000000,2263.180814,14805.04898,1000000,605258404
110000,2,1,800,15000,1,0,0,3,6,800,0,1927,0,47.4932,-122.316,1170,15000,4,1,640000,225000000,1,0,0,9,36,640000,0,3713329,0,2255.604046,14961.20386,1368900,225000000
295950,2,1,1190,6200,1,0,0,3,7,1190,0,1948,0,47.7634,-122.34,1470,7800,4,1,1416100,38440000,1,0,0,9,49,1416100,0,3794704,0,2281.34238,14967.0756,2160900,60840000
270000,3,1.75,1300,4127,1,0,0,4,6,650,650,1918,1953,47.5353,-122.352,1420,4000,9,3.0625,1690000,17032129,1,0,0,16,36,422500,422500,3678724,3814209,2259.604746,14970.0119,2016400,16000000
712000,4,2.5,3400,247421,2,0,0,3,9,3400,0,2001,0,47.3623,-121.971,3180,222156,16,6.25,11560000,61217151241,4,0,0,9,81,11560000,0,4004001,0,2243.187461,14876.92484,10112400,49353288336
475000,2,1.5,1170,1250,3,0,0,3,8,1170,0,2000,0,47.6719,-122.38,1310,1308,4,2.25,1368900,1562500,9,0,0,9,64,1368900,0,4000000,0,2272.61005,14976.8644,1716100,1710864
410000,4,2.5,2510,5258,2,0,0,3,7,2510,0,2001,0,47.4818,-122.188,2570,5119,16,6.25,6300100,27646564,4,0,0,9,49,6300100,0,4004001,0,2254.521331,14929.90734,6604900,26204161
588000,4,2.25,2510,19550,1,0,0,4,9,1810,700,1977,0,47.7041,-122.241,2450,19250,16,5.0625,6300100,382202500,1,0,0,16,81,3276100,490000,3908529,0,2275.681157,14942.86208,6002500,370562500
420000,3,2.5,2390,3903,2,0,0,3,8,1970,420,2006,0,47.7515,-122.174,2390,3431,9,6.25,5712100,15233409,4,0,0,9,64,3880900,176400,4024036,0,2280.205752,14926.48628,5712100,11771761
355000,4,2.25,2200,3404,2,0,0,3,8,2200,0,2005,0,47.3895,-122.034,2200,3449,16,5.0625,4840000,11587216,4,0,0,9,64,4840000,0,4020025,0,2245.76471,14892.29716,4840000,11895601
446000,2,1,2550,21675,1,0,1,4,7,1610,940,1958,0,47.4013,-122.319,2030,10591,4,1,6502500,469805625,1,0,1,16,49,2592100,883600,3833764,0,2246.883242,14961.93776,4120900,112169281
765000,4,2.25,2560,12100,1,0,0,4,8,1760,800,1976,0,47.631,-122.108,2240,12100,16,5.0625,6553600,146410000,1,0,0,16,64,3097600,640000,3904576,0,2268.712161,14910.36366,5017600,146410000
967500,3,3.75,3250,5797,2,0,2,4,8,2370,880,1951,0,47.6481,-122.405,1840,5797,9,14.0625,10562500,33605209,4,0,4,16,64,5616900,774400,3806401,0,2270.341434,14982.98403,3385600,33605209
381000,2,2,1340,4447,1,0,0,3,8,1340,0,2004,0,47.7175,-122.033,1350,4458,4,4,1795600,19775809,1,0,0,9,64,1795600,0,4016016,0,2276.959806,14892.05309,1822500,19873764
490000,3,2.25,2840,107157,2,0,0,4,9,2840,0,1983,0,47.2848,-122.118,2600,215622,9,5.0625,8065600,11482622649,4,0,0,16,81,8065600,0,3932289,0,2235.852311,14912.80592,6760000,46492846884
716000,4,2.25,2480,9780,1,0,0,4,8,1900,580,1975,0,47.6388,-122.099,2640,9780,16,5.0625,6150400,95648400,1,0,0,16,64,3610000,336400,3900625,0,2269.455265,14908.1658,6969600,95648400
605000,5,3.5,3060,8862,2,0,0,3,8,3060,0,1989,0,47.5322,-122.185,2680,8398,25,12.25,9363600,78535044,4,0,0,9,64,9363600,0,3956121,0,2259.310037,14929.17423,7182400,70526404
